wall_utc_ns,utc_iso8601,ros_now_ns,monotonic_ns,measurement_stamp_ns,measurement_stamp_sec,measurement_stamp_nanosec,f411_mcu_ms,dronecan_network_us,dronecan_gnss_us,dronecan_time_standard,timestamp_source_code,x_m,y_m,xy_source,gnss_east_m,gnss_north_m,longitude_deg,latitude_deg,altitude_m,hacc_m,fix_type,satellites,yaw_neo3_deg,yaw_neo3_source,yaw_neo3_valid,yaw_yahboom_deg,yaw_yahboom_source,yaw_yahboom_valid,yaw_inertial_deg,yaw_inertial_source,yaw_inertial_valid,yaw_gnss_heading_deg,yaw_imu_orientation_deg,gyro_z_rps,neo3_mag_norm_ut,yahboom_corrected_norm,map_yaw_from_enu_deg
1789298623513738233,2026-09-13T11:23:43.513738+00:00,1789298623513744030,26450730285729,1789298623513744030,1789298623,513744030,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298623613726033,2026-09-13T11:23:43.613726+00:00,1789298623613731676,26450830273474,1789298623613731676,1789298623,613731676,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298623713739402,2026-09-13T11:23:43.713740+00:00,1789298623713745445,26450930287475,1789298623713745445,1789298623,713745445,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298623813708225,2026-09-13T11:23:43.813708+00:00,1789298623813713861,26451030256187,1789298623813713861,1789298623,813713861,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298623913862041,2026-09-13T11:23:43.913862+00:00,1789298623913868071,26451130409528,1789298623913868071,1789298623,913868071,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298624013814786,2026-09-13T11:23:44.013815+00:00,1789298624013821464,26451230362348,1789298624013821464,1789298624,13821464,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298624113744631,2026-09-13T11:23:44.113745+00:00,1789298624113750656,26451330292123,1789298624113750656,1789298624,113750656,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298624213745511,2026-09-13T11:23:44.213745+00:00,1789298624213750999,26451430293008,1789298624213750999,1789298624,213750999,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298624313821557,2026-09-13T11:23:44.313822+00:00,1789298624313831057,26451530369404,1789298624313831057,1789298624,313831057,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298624413863783,2026-09-13T11:23:44.413864+00:00,1789298624413870054,26451630411227,1789298624413870054,1789298624,413870054,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298624513742265,2026-09-13T11:23:44.513742+00:00,1789298624513748058,26451730290138,1789298624513748058,1789298624,513748058,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298624613799889,2026-09-13T11:23:44.613800+00:00,1789298624613807626,26451830347495,1789298624613807626,1789298624,613807626,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298624713758183,2026-09-13T11:23:44.713758+00:00,1789298624713764366,26451930306027,1789298624713764366,1789298624,713764366,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298624813741839,2026-09-13T11:23:44.813742+00:00,1789298624813747863,26452030289693,1789298624813747863,1789298624,813747863,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298625005809093,2026-09-13T11:23:45.005809+00:00,1789298625005813973,26452222356547,1789298625005813973,1789298625,5813973,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298625013826047,2026-09-13T11:23:45.013826+00:00,1789298625013830092,26452230373340,1789298625013830092,1789298625,13830092,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298625113879383,2026-09-13T11:23:45.113879+00:00,1789298625113885363,26452330426953,1789298625113885363,1789298625,113885363,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298625213848115,2026-09-13T11:23:45.213848+00:00,1789298625213853678,26452430395600,1789298625213853678,1789298625,213853678,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298625313911420,2026-09-13T11:23:45.313911+00:00,1789298625313917412,26452530458894,1789298625313917412,1789298625,313917412,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298625415875290,2026-09-13T11:23:45.415875+00:00,1789298625415880440,26452632422781,1789298625415880440,1789298625,415880440,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298625513868045,2026-09-13T11:23:45.513868+00:00,1789298625513874647,26452730415998,1789298625513874647,1789298625,513874647,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298625613834472,2026-09-13T11:23:45.613834+00:00,1789298625613840748,26452830381961,1789298625613840748,1789298625,613840748,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298625713854255,2026-09-13T11:23:45.713854+00:00,1789298625713860574,26452930401766,1789298625713860574,1789298625,713860574,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298625813860506,2026-09-13T11:23:45.813861+00:00,1789298625813866610,26453030408102,1789298625813866610,1789298625,813866610,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298625914443938,2026-09-13T11:23:45.914444+00:00,1789298625914450509,26453130991421,1789298625914450509,1789298625,914450509,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298626013878023,2026-09-13T11:23:46.013878+00:00,1789298626013884603,26453230425738,1789298626013884603,1789298626,13884603,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298626113959749,2026-09-13T11:23:46.113960+00:00,1789298626113965928,26453330507195,1789298626113965928,1789298626,113965928,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298626213943579,2026-09-13T11:23:46.213943+00:00,1789298626213949521,26453430491140,1789298626213949521,1789298626,213949521,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298626313867907,2026-09-13T11:23:46.313868+00:00,1789298626313874249,26453530415416,1789298626313874249,1789298626,313874249,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298626414320308,2026-09-13T11:23:46.414320+00:00,1789298626414326606,26453630867830,1789298626414326606,1789298626,414326606,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298626513855048,2026-09-13T11:23:46.513855+00:00,1789298626513861039,26453730402988,1789298626513861039,1789298626,513861039,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298626613873033,2026-09-13T11:23:46.613873+00:00,1789298626613878527,26453830420541,1789298626613878527,1789298626,613878527,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298626713856027,2026-09-13T11:23:46.713856+00:00,1789298626713861910,26453930403952,1789298626713861910,1789298626,713861910,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298626813855444,2026-09-13T11:23:46.813855+00:00,1789298626813861663,26454030403360,1789298626813861663,1789298626,813861663,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298626914321712,2026-09-13T11:23:46.914322+00:00,1789298626914330104,26454130869394,1789298626914330104,1789298626,914330104,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298627013856186,2026-09-13T11:23:47.013856+00:00,1789298627013862059,26454230404060,1789298627013862059,1789298627,13862059,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298627113878040,2026-09-13T11:23:47.113878+00:00,1789298627113884427,26454330425575,1789298627113884427,1789298627,113884427,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298627213862667,2026-09-13T11:23:47.213863+00:00,1789298627213868933,26454430410195,1789298627213868933,1789298627,213868933,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298627313863675,2026-09-13T11:23:47.313864+00:00,1789298627313870012,26454530411133,1789298627313870012,1789298627,313870012,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298627414325171,2026-09-13T11:23:47.414325+00:00,1789298627414331615,26454630872680,1789298627414331615,1789298627,414331615,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298627513894865,2026-09-13T11:23:47.513895+00:00,1789298627513901273,26454730442401,1789298627513901273,1789298627,513901273,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298627613857741,2026-09-13T11:23:47.613858+00:00,1789298627613863728,26454830405201,1789298627613863728,1789298627,613863728,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298627713876472,2026-09-13T11:23:47.713876+00:00,1789298627713882258,26454930423964,1789298627713882258,1789298627,713882258,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298627813867567,2026-09-13T11:23:47.813868+00:00,1789298627813873304,26455030415061,1789298627813873304,1789298627,813873304,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298627914334179,2026-09-13T11:23:47.914334+00:00,1789298627914340445,26455130881704,1789298627914340445,1789298627,914340445,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298628013985564,2026-09-13T11:23:48.013986+00:00,1789298628013991230,26455230533048,1789298628013991230,1789298628,13991230,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298628113967225,2026-09-13T11:23:48.113967+00:00,1789298628113973025,26455330514708,1789298628113973025,1789298628,113973025,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298628213969492,2026-09-13T11:23:48.213969+00:00,1789298628213975174,26455430517077,1789298628213975174,1789298628,213975174,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298628313853081,2026-09-13T11:23:48.313853+00:00,1789298628313861881,26455530400619,1789298628313861881,1789298628,313861881,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298628414348522,2026-09-13T11:23:48.414349+00:00,1789298628414355505,26455630896247,1789298628414355505,1789298628,414355505,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298628513841434,2026-09-13T11:23:48.513841+00:00,1789298628513847287,26455730388963,1789298628513847287,1789298628,513847287,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298628613866094,2026-09-13T11:23:48.613866+00:00,1789298628613872013,26455830413566,1789298628613872013,1789298628,613872013,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298628713865990,2026-09-13T11:23:48.713866+00:00,1789298628713872090,26455930413488,1789298628713872090,1789298628,713872090,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298628813855401,2026-09-13T11:23:48.813855+00:00,1789298628813861561,26456030402971,1789298628813861561,1789298628,813861561,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298628914341091,2026-09-13T11:23:48.914341+00:00,1789298628914347144,26456130888690,1789298628914347144,1789298628,914347144,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298629013852576,2026-09-13T11:23:49.013853+00:00,1789298629013858717,26456230400464,1789298629013858717,1789298629,13858717,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298629113854543,2026-09-13T11:23:49.113854+00:00,1789298629113860402,26456330402139,1789298629113860402,1789298629,113860402,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298629213855670,2026-09-13T11:23:49.213856+00:00,1789298629213861824,26456430403147,1789298629213861824,1789298629,213861824,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298629313885354,2026-09-13T11:23:49.313885+00:00,1789298629313891244,26456530433252,1789298629313891244,1789298629,313891244,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298629414325216,2026-09-13T11:23:49.414325+00:00,1789298629414331020,26456630872739,1789298629414331020,1789298629,414331020,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298629513852938,2026-09-13T11:23:49.513853+00:00,1789298629513858942,26456730400432,1789298629513858942,1789298629,513858942,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
1789298629613851203,2026-09-13T11:23:49.613851+00:00,1789298629613857275,26456830398759,1789298629613857275,1789298629,613857275,-1,-1,-1,-1,-1,nan,nan,gnss_local_enu,nan,nan,nan,nan,nan,nan,-1,-1,nan,neo3_calibrated_diag,0,nan,yahboom_calibrated_diag,0,nan,logger_gyro_integral:none,0,nan,nan,nan,nan,nan,0.0
