source_mode,sample_seq,wall_utc_ns,utc_iso8601,ros_now_ns,monotonic_ns,measurement_stamp_ns,measurement_stamp_sec,measurement_stamp_nanosec,f411_mcu_ms,dronecan_network_us,dronecan_gnss_us,dronecan_time_standard,timestamp_source_code,x_m,y_m,xy_source,gnss_east_m,gnss_north_m,longitude_deg,latitude_deg,altitude_m,hacc_m,vacc_m,fix_type,fix_valid,satellites,satellites_visible,gnss_ground_speed_mps,gnss_course_deg,gnss_vel_n_mps,gnss_vel_e_mps,gnss_vel_d_mps,gnss_sacc_mps,gnss_course_acc_deg,gnss_pdop,gnss_rate_hz,yaw_neo3_deg,yaw_neo3_source,yaw_neo3_valid,neo3_mag_x_ut,neo3_mag_y_ut,neo3_mag_z_ut,neo3_mag_norm_ut,neo3_node_id,yaw_yahboom_deg,yaw_yahboom_source,yaw_yahboom_valid,yah_mag_raw_x_lsb,yah_mag_raw_y_lsb,yah_mag_raw_z_lsb,yah_mag_corrected_x,yah_mag_corrected_y,yahboom_corrected_norm,yaw_inertial_deg,yaw_inertial_source,yaw_inertial_valid,gyro_integrated_yaw_deg,yaw_gnss_heading_deg,yaw_imu_orientation_deg,map_yaw_from_enu_deg,imu_acc_raw_x,imu_acc_raw_y,imu_acc_raw_z,imu_acc_x_mps2,imu_acc_y_mps2,imu_acc_z_mps2,imu_acc_norm_mps2,imu_gyro_raw_x,imu_gyro_raw_y,imu_gyro_raw_z,imu_gyro_x_dps,imu_gyro_y_dps,imu_gyro_z_dps,imu_gyro_x_rps,imu_gyro_y_rps,imu_gyro_z_rps,gyro_z_rps,imu_angle_raw_roll,imu_angle_raw_pitch,imu_angle_raw_yaw,imu_roll_deg,imu_pitch_deg,imu_accgyro_yaw_deg,baro_pressure_pa,baro_temperature_k,neo3_crc_ok,yahboom_checksum_ok,bad_neo3_crc,bad_yahboom_checksum,f4_line_count,gnss_count,neo3_mag_count,imu_acc_count,imu_gyro_count,imu_angle_count,imu_mag_count,raw_message_count,raw_reference
DIRECT_SERIAL,1,1789314680783412408,2026-09-13T15:51:20.783412+00:00,-1,42507999959239,1789314520000000000,1789314520,0,2873768,1789314520015076,1789314520000000,2,4,0.07734113939029688,0.12165470463250248,gnss_local_enu_direct,0.07734113939029688,0.12165470463250248,110.4350893,-7.050952,239.35,7.082,7.146,3,1,10,0,0.215,264.395,-0.021,-0.214,0.075,1.1981,180.0,99.0,4.98,153.83815245704804,neo3_calibrated_direct,1,30.0293,-0.795746,-28.2715,41.2513003726733,7,42.77912107024044,yahboom_calibrated_direct,0,5621,-663,1160,0.37379149027703124,0.011241428736488583,0.37396048978944485,157.55305997909846,neo3_calibrated_direct:gyro_integral,1,157.55305997909846,nan,121.739501953125,0.0,-87,-70,2043,-0.4165910888671875,-0.33518823242187495,9.782707983398437,9.797309568188869,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-359,459,22162,-1.9720458984375,2.5213623046875,121.739501953125,98760.07,304.5,1,1,0,0,44,2,12,1,1,1,1,48,F4line=44;YAH=4
DIRECT_SERIAL,2,1789314680890632635,2026-09-13T15:51:20.890633+00:00,-1,42508107180320,1789314680800000000,1789314680,800000000,3034566,1789314680809515,1789314680800000,2,4,-4.673615925596961,-3.196202219737558,gnss_local_enu_direct,-4.673615925596961,-3.196202219737558,110.4350463,-7.050982,241.59,6.892,8.779,3,1,12,0,0.6337,230.507,-0.403,-0.489,-0.605,1.9951,180.0,99.0,5.0,153.836946053632,neo3_calibrated_direct,1,30.0781,-0.795746,-28.2959,41.30355030885984,7,42.662847246709504,yahboom_calibrated_direct,0,5614,-668,1156,0.3727172196625159,0.010466461878671724,0.3728641477230197,157.55305997909846,neo3_calibrated_direct:gyro_integral,1,157.55305997909846,nan,121.739501953125,0.0,-85,-70,2040,-0.4070142822265625,-0.33518823242187495,9.7683427734375,9.782562666114597,2,-2,0,0.1220703125,-0.1220703125,0.0,0.0021305288720633907,-0.0021305288720633907,0.0,0.0,-359,459,22162,-1.9720458984375,2.5213623046875,121.739501953125,98762.516,304.5,1,1,0,0,72,4,16,6,6,6,6,96,F4line=72;YAH=24
DIRECT_SERIAL,3,1789314680995859360,2026-09-13T15:51:20.995859+00:00,-1,42508212406867,1789314680800000000,1789314680,800000000,3034566,1789314680809515,1789314680800000,2,4,-4.673615925596961,-3.196202219737558,gnss_local_enu_direct,-4.673615925596961,-3.196202219737558,110.4350463,-7.050982,241.59,6.892,8.779,3,1,12,0,0.6337,230.507,-0.403,-0.489,-0.605,1.9951,180.0,99.0,5.0,154.5588548018791,neo3_calibrated_direct,1,30.0781,-0.617599,-28.2715,41.28378907494806,7,42.804639085339915,yahboom_calibrated_direct,0,5612,-662,1153,0.37243381999035435,0.011363473403272043,0.37260713734494477,157.55305997909846,neo3_calibrated_direct:gyro_integral,1,157.55305997909846,nan,121.739501953125,0.0,-86,-69,2046,-0.411802685546875,-0.33039982910156246,9.797073193359374,9.811288837606137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-359,457,22162,-1.9720458984375,2.5103759765625,121.739501953125,98761.594,304.25,1,1,0,0,83,4,19,11,11,11,11,127,F4line=83;YAH=44
DIRECT_SERIAL,4,1789314681096250136,2026-09-13T15:51:21.096250+00:00,-1,42508312796962,1789314681000000000,1789314681,0,3034772,1789314681016240,1789314681000000,2,4,-4.673616030246734,-3.1740832446843235,gnss_local_enu_direct,-4.673616030246734,-3.1740832446843235,110.4350463,-7.0509818,241.73,6.899,8.757,3,1,12,0,0.3269,223.017,-0.239,-0.223,-0.166,1.9809,180.0,99.0,4.98,154.5746374350502,neo3_calibrated_direct,1,30.0537,-0.623322,-28.125,41.16587226096009,7,42.61483077772885,yahboom_calibrated_direct,0,5620,-670,1143,0.3736181089940467,0.010184354808820292,0.37375688950326963,157.55305997909846,neo3_calibrated_direct:gyro_integral,1,157.55305997909846,nan,121.739501953125,0.0,-91,-68,2045,-0.43574470214843747,-0.32561142578124996,9.792284790039062,9.807381794101833,1,-2,0,0.06103515625,-0.1220703125,0.0,0.0010652644360316954,-0.0021305288720633907,0.0,0.0,-358,456,22162,-1.966552734375,2.5048828125,121.739501953125,98765.258,304.25,1,1,0,0,95,5,22,17,17,17,17,163,F4line=95;YAH=68
DIRECT_SERIAL,5,1789314681196267817,2026-09-13T15:51:21.196268+00:00,-1,42508412814692,1789314681000000000,1789314681,0,3034772,1789314681016240,1789314681000000,2,4,-4.673616030246734,-3.1740832446843235,gnss_local_enu_direct,-4.673616030246734,-3.1740832446843235,110.4350463,-7.0509818,241.73,6.899,8.757,3,1,12,0,0.3269,223.017,-0.239,-0.223,-0.166,1.9809,180.0,99.0,4.98,154.53211536194482,neo3_calibrated_direct,1,30.0781,-0.630951,-28.1982,41.233829339686615,7,42.86903899023032,yahboom_calibrated_direct,0,5637,-659,1144,0.37622343117822343,0.011894350927521986,0.3764114049168841,157.55305997909846,neo3_calibrated_direct:gyro_integral,1,157.55305997909846,nan,121.739501953125,0.0,-86,-70,2039,-0.411802685546875,-0.33518823242187495,9.763554370117188,9.777981721255781,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-358,456,22162,-1.966552734375,2.5048828125,121.739501953125,98762.203,304.25,1,1,0,0,100,5,24,22,22,22,22,188,F4line=100;YAH=88
DIRECT_SERIAL,6,1789314681315038697,2026-09-13T15:51:21.315039+00:00,-1,42508531585958,1789314681200000000,1789314681,200000000,3034965,1789314681208550,1789314681200000,2,4,-4.6183724363878405,-3.0856071160434646,gnss_local_enu_direct,-4.6183724363878405,-3.0856071160434646,110.4350468,-7.050981,241.85,6.906,8.732,3,1,12,0,0.2603,243.041,-0.118,-0.232,0.053,1.078,180.0,99.0,5.01,154.33863212522064,neo3_calibrated_direct,1,30.127,-0.676727,-28.2715,41.32035576665004,7,42.91840181394736,yahboom_calibrated_direct,0,5627,-657,1169,0.37471772476608506,0.012163785418611914,0.37491509829504266,157.55305997909846,neo3_calibrated_direct:gyro_integral,1,157.55305997909846,nan,121.739501953125,0.0,-88,-70,2041,-0.4213794921875,-0.33518823242187495,9.773131176757811,9.787952024080719,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-358,456,22162,-1.966552734375,2.5048828125,121.739501953125,98760.68,304.25,1,1,0,0,115,6,27,27,27,27,27,223,F4line=115;YAH=108
DIRECT_SERIAL,7,1789314681415148174,2026-09-13T15:51:21.415148+00:00,-1,42508631695018,1789314681200000000,1789314681,200000000,3034965,1789314681208550,1789314681200000,2,4,-4.6183724363878405,-3.0856071160434646,gnss_local_enu_direct,-4.6183724363878405,-3.0856071160434646,110.4350468,-7.050981,241.85,6.906,8.732,3,1,12,0,0.2603,243.041,-0.118,-0.232,0.053,1.078,180.0,99.0,5.01,154.41054494029018,neo3_calibrated_direct,1,30.0781,-0.662231,-28.1982,41.23431984096938,7,42.496490639230664,yahboom_calibrated_direct,0,5628,-675,1148,0.3748119024318102,0.009456910121359076,0.37493118749124654,157.55305997909846,neo3_calibrated_direct:gyro_integral,1,157.55305997909846,nan,121.739501953125,0.0,-91,-69,2043,-0.43574470214843747,-0.33039982910156246,9.782707983398437,9.797980045956834,2,-1,0,0.1220703125,-0.06103515625,0.0,0.0021305288720633907,-0.0010652644360316954,0.0,0.0,-358,455,22162,-1.966552734375,2.4993896484375,121.739501953125,98759.766,304.25,1,1,0,0,122,6,30,33,33,32,32,252,F4line=122;YAH=130
DIRECT_SERIAL,8,1789314681515333936,2026-09-13T15:51:21.515334+00:00,-1,42508731880762,1789314681400000000,1789314681,400000000,3035164,1789314681408319,1789314681400000,2,4,-4.518933827662812,-2.952892845498882,gnss_local_enu_direct,-4.518933827662812,-2.952892845498882,110.4350477,-7.0509798,241.88,6.906,8.703,3,1,12,0,0.0098,66.038,0.004,0.009,0.444,1.9951,180.0,99.0,5.01,154.30752170311945,neo3_calibrated_direct,1,30.1025,-0.686646,-28.2959,41.319365263630516,7,42.684276682536364,yahboom_calibrated_direct,0,5626,-667,1124,0.37453483904902934,0.010655037583953086,0.3746863694977411,157.55305997909846,neo3_calibrated_direct:gyro_integral,1,157.55305997909846,nan,121.739501953125,0.0,-88,-69,2044,-0.4213794921875,-0.33039982910156246,9.787496386718749,9.80213294357606,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-357,455,22162,-1.9610595703125,2.4993896484375,121.739501953125,98758.852,304.0,1,1,0,0,134,7,32,38,38,38,38,286,F4line=134;YAH=152
DIRECT_SERIAL,9,1789314681625394619,2026-09-13T15:51:21.625395+00:00,-1,42508841941979,1789314681400000000,1789314681,400000000,3035164,1789314681408319,1789314681400000,2,4,-4.518933827662812,-2.952892845498882,gnss_local_enu_direct,-4.518933827662812,-2.952892845498882,110.4350477,-7.0509798,241.88,6.906,8.703,3,1,12,0,0.0098,66.038,0.004,0.009,0.444,1.9951,180.0,99.0,5.01,154.33758249752262,neo3_calibrated_direct,1,30.127,-0.680161,-28.2959,41.33711050370987,7,42.52136288344527,yahboom_calibrated_direct,0,5615,-674,1141,0.37284941506452557,0.009566282209381029,0.3729721170131467,157.55305997909846,neo3_calibrated_direct:gyro_integral,1,157.55305997909846,nan,121.739501953125,0.0,-89,-70,2039,-0.4261678955078125,-0.33518823242187495,9.763554370117188,9.778597249327232,1,0,0,0.06103515625,0.0,0.0,0.0010652644360316954,0.0,0.0,0.0,-357,454,22162,-1.9610595703125,2.493896484375,121.739501953125,98761.594,304.0,1,1,0,0,141,7,35,43,43,43,43,313,F4line=141;YAH=172
DIRECT_SERIAL,10,1789314681730640558,2026-09-13T15:51:21.730641+00:00,-1,42508947188233,1789314681600000000,1789314681,600000000,3035364,1789314681608324,1789314681600000,2,4,-4.441592612138424,-2.88653566395412,gnss_local_enu_direct,-4.441592612138424,-2.88653566395412,110.4350484,-7.0509792,241.8,6.903,8.678,3,1,12,0,0.2071,88.616,0.005,0.207,0.758,2.1167,180.0,99.0,5.01,154.37152138777628,neo3_calibrated_direct,1,30.0781,-0.673294,-28.2471,41.26795467224461,7,42.51970271054565,yahboom_calibrated_direct,0,5630,-674,1146,0.3751174791168044,0.009613804379736673,0.3752406539457019,157.55305997909846,neo3_calibrated_direct:gyro_integral,1,157.55305997909846,nan,121.739501953125,0.0,-88,-73,2045,-0.4213794921875,-0.3495534423828125,9.792284790039062,9.807578176835921,1,0,0,0.06103515625,0.0,0.0,0.0010652644360316954,0.0,0.0,0.0,-357,454,22162,-1.9610595703125,2.493896484375,121.739501953125,98763.43,304.0,1,1,0,0,151,8,37,48,48,48,48,343,F4line=151;YAH=192
