source_mode,sample_seq,wall_utc_ns,utc_iso8601,ros_now_ns,monotonic_ns,measurement_stamp_ns,measurement_stamp_sec,measurement_stamp_nanosec,f411_mcu_ms,dronecan_network_us,dronecan_gnss_us,dronecan_time_standard,timestamp_source_code,x_m,y_m,xy_source,gnss_east_m,gnss_north_m,longitude_deg,latitude_deg,altitude_m,hacc_m,vacc_m,fix_type,fix_valid,satellites,satellites_visible,gnss_ground_speed_mps,gnss_course_deg,gnss_vel_n_mps,gnss_vel_e_mps,gnss_vel_d_mps,gnss_sacc_mps,gnss_course_acc_deg,gnss_pdop,gnss_rate_hz,yaw_neo3_deg,yaw_neo3_source,yaw_neo3_valid,neo3_mag_x_ut,neo3_mag_y_ut,neo3_mag_z_ut,neo3_mag_norm_ut,neo3_node_id,yaw_yahboom_deg,yaw_yahboom_source,yaw_yahboom_valid,yah_mag_raw_x_lsb,yah_mag_raw_y_lsb,yah_mag_raw_z_lsb,yah_mag_corrected_x,yah_mag_corrected_y,yahboom_corrected_norm,yaw_inertial_deg,yaw_inertial_source,yaw_inertial_valid,gyro_integrated_yaw_deg,yaw_gnss_heading_deg,yaw_imu_orientation_deg,map_yaw_from_enu_deg,imu_acc_raw_x,imu_acc_raw_y,imu_acc_raw_z,imu_acc_x_mps2,imu_acc_y_mps2,imu_acc_z_mps2,imu_acc_norm_mps2,imu_gyro_raw_x,imu_gyro_raw_y,imu_gyro_raw_z,imu_gyro_x_dps,imu_gyro_y_dps,imu_gyro_z_dps,imu_gyro_x_rps,imu_gyro_y_rps,imu_gyro_z_rps,gyro_z_rps,imu_angle_raw_roll,imu_angle_raw_pitch,imu_angle_raw_yaw,imu_roll_deg,imu_pitch_deg,imu_accgyro_yaw_deg,baro_pressure_pa,baro_temperature_k,neo3_crc_ok,yahboom_checksum_ok,bad_neo3_crc,bad_yahboom_checksum,f4_line_count,gnss_count,neo3_mag_count,imu_acc_count,imu_gyro_count,imu_angle_count,imu_mag_count,raw_message_count,raw_reference
DIRECT_SERIAL,1,1789471163371138082,2026-09-15T11:19:23.371138+00:00,-1,10346603172401,1789471163371138082,1789471163,371138082,-1,-1,-1,-1,3,nan,nan,gnss_stale,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_stale,0,nan,nan,nan,nan,-1,nan,yahboom_stale,0,nan,nan,nan,nan,nan,nan,nan,imu_stale,0,nan,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,0,0,0,0,0,0,0,0,0,1,F4line=0;YAH=0
DIRECT_SERIAL,2,1789471163471176021,2026-09-15T11:19:23.471176+00:00,-1,10346703209450,1789471163471176021,1789471163,471176021,-1,-1,-1,-1,3,nan,nan,gnss_stale,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_stale,0,nan,nan,nan,nan,-1,167.03680601616813,yahboom_calibrated_direct,1,-2617,-4492,4937,0.11779348304038806,-0.8737524433327103,0.8816567568371874,nan,none:gyro_integral,0,nan,nan,205.3125,0.0,11,0,2051,0.0526724365234375,0.0,9.821015209960937,9.821156456337174,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,-49,-28160,0.0604248046875,-0.2691650390625,205.3125,nan,nan,,1,0,0,0,0,0,6,6,5,5,23,F4line=0;YAH=22
DIRECT_SERIAL,3,1789471163571392686,2026-09-15T11:19:23.571393+00:00,-1,10346803426130,1789471163571392686,1789471163,571392686,-1,-1,-1,-1,3,nan,nan,gnss_stale,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_stale,0,nan,nan,nan,nan,-1,167.12986936131634,yahboom_calibrated_direct,1,-2634,-4471,4948,0.11538406807039368,-0.8707354391218853,0.8783471341714821,nan,none:gyro_integral,0,nan,nan,205.3125,0.0,8,1,2048,0.0383072265625,0.0047884033203125,9.80665,9.806725987551262,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,-49,-28160,0.0604248046875,-0.2691650390625,205.3125,nan,nan,,1,0,0,0,0,0,11,11,11,11,45,F4line=0;YAH=44
DIRECT_SERIAL,4,1789471163671496748,2026-09-15T11:19:23.671497+00:00,-1,10346903530241,1789471163671496748,1789471163,671496748,-1,-1,-1,-1,3,nan,nan,gnss_stale,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_stale,0,nan,nan,nan,nan,-1,167.11094852746362,yahboom_calibrated_direct,1,-2631,-4472,4932,0.11581014762879362,-0.8708783865803621,0.8785449075070765,nan,none:gyro_integral,0,nan,nan,205.3125,0.0,8,3,2052,0.0383072265625,0.0143652099609375,9.82580361328125,9.82588878675283,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,-49,-28160,0.0604248046875,-0.2691650390625,205.3125,nan,nan,,1,0,0,0,0,0,16,16,16,16,65,F4line=0;YAH=64
DIRECT_SERIAL,5,1789471163771511189,2026-09-15T11:19:23.771511+00:00,-1,10347003544657,1789471163771511189,1789471163,771511189,-1,-1,-1,-1,3,nan,nan,gnss_stale,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_stale,0,nan,nan,nan,nan,-1,167.148798713723,yahboom_calibrated_direct,1,-2637,-4470,4932,0.11495798851199376,-0.8705924916634088,0.8781495462980244,nan,none:gyro_integral,0,nan,nan,205.3125,0.0,8,0,2050,0.0383072265625,0.0,9.816226806640625,9.816301552163978,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,-49,-28160,0.0604248046875,-0.2691650390625,205.3125,nan,nan,,1,0,0,0,0,0,21,21,21,21,85,F4line=0;YAH=84
DIRECT_SERIAL,6,1789471163889845452,2026-09-15T11:19:23.889846+00:00,-1,10347121879512,1789471163889845452,1789471163,889845452,-1,-1,-1,-1,3,nan,nan,gnss_stale,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_stale,0,nan,nan,nan,nan,-1,167.15149431466696,yahboom_calibrated_direct,1,-2637,-4473,4918,0.11495700323485361,-0.8710242898702591,0.8785775014970093,nan,none:gyro_integral,0,nan,nan,205.3125,0.0,10,2,2050,0.047884033203124995,0.009576806640625,9.816226806640625,9.816348267827056,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,-49,-28160,0.0604248046875,-0.2691650390625,205.3125,nan,nan,,1,0,0,0,0,0,26,26,26,26,106,F4line=0;YAH=104
DIRECT_SERIAL,7,1789471163990288178,2026-09-15T11:19:23.990288+00:00,-1,10347222321667,1789471163990288178,1789471163,990288178,-1,-1,-1,-1,3,nan,nan,gnss_stale,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_stale,0,nan,nan,nan,nan,-1,167.12686976750345,yahboom_calibrated_direct,1,-2633,-4475,4933,0.1155248903622446,-0.8713108416386391,0.878936051741105,nan,none:gyro_integral,0,nan,nan,205.3125,0.0,10,5,2048,0.047884033203124995,0.023942016601562498,9.80665,9.806796129383681,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,-49,-28160,0.0604248046875,-0.2691650390625,205.3125,nan,nan,,1,0,0,0,0,0,32,32,32,31,129,F4line=0;YAH=127
DIRECT_SERIAL,8,1789471164090561058,2026-09-15T11:19:24.090561+00:00,-1,10347322594654,1789471164090561058,1789471164,90561058,-1,-1,-1,-1,3,nan,nan,gnss_stale,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_stale,0,nan,nan,nan,nan,-1,167.20169438069865,yahboom_calibrated_direct,1,-2645,-4470,4941,0.11382090055435828,-0.8705951190691158,0.8780040197800766,nan,none:gyro_integral,0,nan,nan,205.3125,0.0,8,1,2050,0.0383072265625,0.0047884033203125,9.816226806640625,9.816302720058264,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,-49,-28160,0.0604248046875,-0.2691650390625,205.3125,nan,nan,,1,0,0,0,0,0,37,37,37,37,150,F4line=0;YAH=148
DIRECT_SERIAL,9,1789471164209098017,2026-09-15T11:19:24.209098+00:00,-1,10347441132154,1789471164209098017,1789471164,209098017,-1,-1,-1,-1,3,nan,nan,gnss_stale,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_stale,0,nan,nan,nan,nan,-1,167.05697572919127,yahboom_calibrated_direct,1,-2622,-4478,4957,0.11708740102685325,-0.8717390271626422,0.8795671611410313,nan,none:gyro_integral,0,nan,nan,205.3125,0.0,8,3,2049,0.0383072265625,0.0143652099609375,9.811438403320311,9.811523701495744,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,-49,-28160,0.0604248046875,-0.2691650390625,205.3125,nan,nan,,1,0,0,0,0,0,42,42,42,42,170,F4line=0;YAH=168
DIRECT_SERIAL,10,1789471164309138930,2026-09-15T11:19:24.309139+00:00,-1,10347541172426,1789471164309138930,1789471164,309138930,-1,-1,-1,-1,3,nan,nan,gnss_stale,nan,nan,nan,nan,nan,nan,nan,-1,0,-1,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,neo3_stale,0,nan,nan,nan,nan,-1,167.27352904435452,yahboom_calibrated_direct,1,-2654,-4484,4956,0.11253707864203097,-0.8726131331991712,0.8798399140189976,nan,none:gyro_integral,0,nan,nan,205.3125,0.0,9,0,2050,0.0430956298828125,0.0,9.816226806640625,9.81632140634795,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,-49,-28160,0.0604248046875,-0.2691650390625,205.3125,nan,nan,,1,0,0,0,0,0,48,47,47,47,191,F4line=0;YAH=189
